;Årstid;Eksperiment;Periode;Institutt;Modell;Modell Id;Ensemble;RCM Ver;TAS celsius;PR mm.år;TAS endring;PR endring;Referansemodell
655;MAM;historical;1985-2014;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;-3.4709223977694705;956.9712840436116;0.538075046468407;4.973987362396801;False
656;MAM;historical;1985-2014;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;-3.3178090148698516;1012.1485776229861;1.8017541821561736;14.480758707654248;True
657;MAM;historical;1985-2014;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-1.6046933085501678;1040.7998642236769;0.5716194237918444;-2.2166377268361956;True
658;MAM;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-1.33581552044609;1045.8473486971234;0.035374070631974064;-1.6464551002378922;True
659;MAM;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;-1.7674198420074276;1014.8839519092586;-0.0764986059479611;-2.987268320881542;False
660;MAM;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;-1.801603159851254;1089.311130643999;0.08704112453534663;5.504220279287758;False
661;MAM;historical;1985-2014;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-1.535803903345709;1041.878455650186;1.3306807620817835;6.9222206325378774;False
662;MAM;historical;1985-2014;UHOH;ICHEC-EC-EARTH;WRF361H;r12i1p1;v1;-3.0125987453531593;916.0168223249203;0.3168854553903202;-2.706066499141142;False
663;MAM;historical;1985-2014;UHOH;MOHC-HadGEM2-ES;WRF361H;r1i1p1;v1;-1.6438429368029688;999.6549664376838;0.5062732342007052;-3.06947920471697;False
664;MAM;historical;1985-2014;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;-1.5747211895910596;964.4211255152428;-0.08791240706318604;-5.123564579235972;False
665;MAM;historical;1991-2020;CLMcom-ETH;CNRM-CERFACS-CNRM-CM5;COSMO-crCLIM-v1-1;r1i1p1;v1;-1.877578996282523;867.5093799220142;0.47830506505573567;-0.7747348063056739;False
666;MAM;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;-1.0627555762081329;936.8959574146563;0.7617913568773247;1.687589738919324;False
667;MAM;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r1i1p1;v1;-1.2629763011152022;850.6623980530354;0.06456203531598703;-4.651868949574603;False
668;MAM;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r3i1p1;v1;-1.3742681226765399;934.7821498448964;0.24785083643126882;3.815723135745053;False
669;MAM;historical;1991-2020;CLMcom-ETH;MOHC-HadGEM2-ES;COSMO-crCLIM-v1-1;r1i1p1;v1;-0.05047049256501168;940.4390734367654;0.6494830390334982;-3.669507718829626;False
670;MAM;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r1i1p1;v1;0.37549953531600977;1034.1141706893436;0.09482458178439401;-1.4057490814453208;False
671;MAM;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r2i1p1;v1;0.42702137546473296;977.2678573944755;0.05886965613387929;-7.149994508691932;False
672;MAM;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r3i1p1;v1;-0.13088986988844908;1002.2485243066537;0.19917518587362792;2.315890115400782;False
673;MAM;historical;1991-2020;CLMcom-ETH;NCC-NorESM1-M;COSMO-crCLIM-v1-1;r1i1p1;v1;-0.16457946096653586;1038.985313331106;0.5193134293680259;5.298965745689471;False
674;MAM;historical;1991-2020;CLMcom;CCCma-CanESM2;CCLM4-8-17;r1i1p1;v1;-0.258503717472081;1144.4014551415762;0.5691217472119092;3.8848135697712576;False
675;MAM;historical;1991-2020;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;-2.6470957249070466;808.7814315433396;0.11390566914496958;3.0425500432144448;True
676;MAM;historical;1991-2020;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-1.2246689126394017;902.6034256935009;0.6737337360594324;0.4075680885496036;True
677;MAM;historical;1991-2020;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;-1.3491751858736052;959.133164975169;0.8790078996282205;0.3581673765422895;False
678;MAM;historical;1991-2020;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;-0.3511500929367912;890.5148872101618;0.6553787174721037;-4.647090761493485;False
679;MAM;historical;1991-2020;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;-0.20805645910780868;957.2241062236099;-0.04841426579929475;-1.661851057252814;True
680;MAM;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;-0.7169725836430985;647.8858987776542;0.19772304832713417;-1.3643244671039017;False
681;MAM;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.3274918680297674;827.1964790680373;0.709950046468407;9.000696095601928;False
682;MAM;historical;1991-2020;CNRM;MOHC-HadGEM2-ES;ALADIN63;r1i1p1;v1;2.7567146840148666;859.8928112910583;0.6921177973977706;4.012484159229595;False
683;MAM;historical;1991-2020;CNRM;MPI-M-MPI-ESM-LR;ALADIN63;r1i1p1;v1;3.1906133828996417;818.279362114001;0.0013359665427401524;1.875081869944206;False
684;MAM;historical;1991-2020;CNRM;NCC-NorESM1-M;ALADIN63;r1i1p1;v1;2.7043796468401524;893.7138416648576;0.6583991635687312;0.4957168267537839;False
685;MAM;historical;1991-2020;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;-1.5105076672862197;1111.1781733186715;0.6290369423791731;2.2583134821125754;False
686;MAM;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;-0.7602172397769209;1138.3619112928561;0.8037581319702554;2.2415388720209983;False
687;MAM;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;-1.0186105947955184;1055.4947983487389;0.08834804832713417;-5.3264738844804365;False
688;MAM;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;-1.2833643122676222;1190.3814405479839;0.3255401951673207;10.254715095642764;True
689;MAM;historical;1991-2020;DMI;IPSL-IPSL-CM5A-MR;HIRHAM5;r1i1p1;v1;-2.485066217472081;1122.3925960496013;0.5673210966542683;6.600142868231247;False
690;MAM;historical;1991-2020;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;0.8124186802974123;1186.738790815426;0.927625464684013;-3.4912314496398444;False
691;MAM;historical;1991-2020;DMI;MPI-M-MPI-ESM-LR;HIRHAM5;r1i1p1;v1;0.4483677973977933;1262.563484029145;0.07243262081783541;-0.2862969556690513;False
692;MAM;historical;1991-2020;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;-0.07170074349437527;1275.3205153855693;0.4834165892193596;4.860029542925511;False
693;MAM;historical;1991-2020;GERICS;CCCma-CanESM2;REMO2015;r1i1p1;v1;0.9149976765799579;1158.7344187038318;0.5588986988847751;3.6880524990570196;False
694;MAM;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v1;-1.8227753252787693;931.8135104962663;0.15505924721190922;4.122015542385077;False
695;MAM;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;-1.0830564591078087;1003.1207280503551;0.5149860594795541;4.552200139156338;False
696;MAM;historical;1991-2020;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;-0.41963289962825456;1048.8080122380009;0.38464219330853666;-0.044441343777957235;False
697;MAM;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-5.619650325278769;754.1559983058711;0.22540078996286184;-6.95539571118855;False
698;MAM;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-MR;REMO2015;r1i1p1;v1;-2.4235827137546266;946.9663433924484;0.5004065985129955;2.058039688906645;False
699;MAM;historical;1991-2020;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;-0.5931923791821418;959.0807213077536;1.1870934014870045;2.3559521405280757;False
700;MAM;historical;1991-2020;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;1.5683143587360746;1080.9210179186666;1.0052857806691122;-0.002708824602588137;False
701;MAM;historical;1991-2020;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;0.3835153345725075;1048.6891399251926;0.42149744423790025;5.742612085374828;False
702;MAM;historical;1991-2020;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;1.494110130111551;1170.5088960997011;1.276051347583632;9.107516003121273;False
703;MAM;historical;1991-2020;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-2.732365241635648;990.3942888332566;0.49027067843866234;-2.9972035916276294;False
704;MAM;historical;1991-2020;ICTP;CNRM-CERFACS-CNRM-CM5;RegCM4-6;r1i1p1;v2;4.370213754646841;722.4190027948094;0.4212360594795541;4.472331709173015;False
705;MAM;historical;1991-2020;ICTP;ICHEC-EC-EARTH;RegCM4-6;r12i1p1;v1;4.300569237918239;632.7844716013032;0.35414730483273615;-6.028860441397278;False
706;MAM;historical;1991-2020;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;5.714660780669192;716.3499047543479;0.5996166356877666;2.3341127964620942;False
707;MAM;historical;1991-2020;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;5.186547397769516;731.0590423726682;-0.15770213754649376;2.4026362394775993;False
708;MAM;historical;1991-2020;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;5.536396375464733;770.4477874749101;0.6343808085501905;-0.9093257708651032;False
709;MAM;historical;1991-2020;IPSL;CNRM-CERFACS-CNRM-CM5;WRF381P;r1i1p1;v2;-2.4889869888475573;761.340289082392;0.543738382899619;3.672114274798335;False
710;MAM;historical;1991-2020;IPSL;ICHEC-EC-EARTH;WRF381P;r12i1p1;v1;-0.8622444237918216;839.7719242260359;0.7968169144980948;1.609577591475453;False
711;MAM;historical;1991-2020;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;-4.830065055762077;739.8242365776606;0.3143587360594893;6.017662217776401;False
712;MAM;historical;1991-2020;IPSL;MOHC-HadGEM2-ES;WRF381P;r1i1p1;v1;-0.6287987918215663;838.1225708858232;0.9215845724907012;0.7776867430530763;False
713;MAM;historical;1991-2020;IPSL;MPI-M-MPI-ESM-LR;WRF381P;r1i1p1;v1;0.16531714684015242;904.0674780755128;0.0674663104089177;1.473570988891816;False
714;MAM;historical;1991-2020;IPSL;NCC-NorESM1-M;WRF381P;r1i1p1;v1;-0.4710966542750725;931.5359960895267;0.5384526022305067;4.91334577823728;False
715;MAM;historical;1991-2020;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-3.2202834572490247;774.9805045753828;0.8655320631970653;-0.14535145630193563;False
716;MAM;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-2.7557446561337997;857.2183481393362;0.47789846654274015;-0.39170606664189744;False
717;MAM;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;-2.584363382899596;779.6177812377649;0.31743726765802194;-9.304770237852228;True
718;MAM;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r3i1p1;v1;-2.959014869888449;904.6078117363516;0.33573420074350224;7.104239652343908;False
719;MAM;historical;1991-2020;KNMI;IPSL-IPSL-CM5A-MR;RACMO22E;r1i1p1;v1;-4.322513940520423;836.4534965415095;0.41165195167286583;7.249523240627282;False
720;MAM;historical;1991-2020;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-1.2211837825278735;887.7165258941708;1.1306342936802594;-2.2700517903621598;False
721;MAM;historical;1991-2020;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;-1.4515218401487004;962.5743436187395;-0.013156366171017453;-0.7847794212044847;False
722;MAM;historical;1991-2020;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-2.0201208178438606;942.9145237964104;0.4436570631970085;7.804664564793375;False
723;MAM;historical;1991-2020;MOHC;CNRM-CERFACS-CNRM-CM5;HadREM3-GA7-05;r1i1p1;v2;-1.965404275092908;1023.2692572984112;0.8224907063196838;2.0294212040352293;False
724;MAM;historical;1991-2020;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;-1.2373315520445658;1062.1096929320615;0.78601301115242;2.4740772255489527;False
725;MAM;historical;1991-2020;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;-0.5494249535315703;1031.2400391997014;0.6988557156133766;-3.4491830995194013;False
726;MAM;historical;1991-2020;MOHC;MPI-M-MPI-ESM-LR;HadREM3-GA7-05;r1i1p1;v1;-0.08465381040889497;1178.4955203588568;-0.06598513011152818;0.949278237822134;False
727;MAM;historical;1991-2020;MOHC;NCC-NorESM1-M;HadREM3-GA7-05;r1i1p1;v1;-0.48422397769513736;1174.9660615418036;0.5575917750929307;4.843958846589173;False
728;MAM;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;0.9934131040892566;996.3207510241125;0.06552044609668428;-5.406613464517166;True
729;MAM;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;1.3836024628253085;985.5854230465499;0.5794609665427402;-5.979736243898835;False
730;MAM;historical;1991-2020;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-1.883039033457237;593.3108333124326;0.26031017657993516;-2.668801708033092;False
731;MAM;historical;1991-2020;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;-4.842379182156094;861.0508330221735;-0.1276428903345277;2.5498352823115544;True
732;MAM;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-2.7629472583643064;994.8690447554712;0.9292228159850993;1.8603688610322195;True
733;MAM;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;-3.2859200743494057;915.8760984840225;0.07132899628254563;-4.321288992835662;False
734;MAM;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;-3.5513998605947563;973.0040779759672;0.4575975836431212;6.732688313722635;False
735;MAM;historical;1991-2020;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;-3.422130576208133;1049.035268130134;1.6974326208178923;18.652889567522593;True
736;MAM;historical;1991-2020;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-1.2729379646839902;1022.31434552089;0.9033747676580219;-3.9533560280729234;True
737;MAM;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-1.3641612453531593;1063.1863177210425;0.007028345724904739;-0.015864296968118904;True
738;MAM;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;-1.94347699814125;966.5221499410704;-0.25255576208178354;-7.610171766179086;False
739;MAM;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;-1.5879646840148212;1085.4484360235774;0.30067960037177954;5.130102570728564;False
740;MAM;historical;1991-2020;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-1.1806110594795314;1115.4643505534718;1.685873605947961;14.473933836341342;False
741;MAM;historical;1991-2020;UHOH;ICHEC-EC-EARTH;WRF361H;r12i1p1;v1;-2.756528810408895;907.985894092563;0.5729553903345845;-3.559064586453546;False
742;MAM;historical;1991-2020;UHOH;MOHC-HadGEM2-ES;WRF361H;r1i1p1;v1;-1.2988731412639254;973.4596823366379;0.8512430297397486;-5.609478119885726;False
743;MAM;historical;1991-2020;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;-1.4554716542750725;987.976417250128;0.031337128252800994;-2.806275942585547;False
744;MAM;rcp26;2041-2070;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;0.7813429368030143;987.4465176939522;;;True
745;MAM;rcp26;2041-2070;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.07426812267658534;963.9814727700776;1.9726707713754195;7.235395532533071;True
746;MAM;rcp26;2041-2070;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;-0.20637197955386455;954.0809824231832;2.021811105947961;-0.1704638924871489;False
747;MAM;rcp26;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;0.936464444412195;772.6278598036022;1.8511600763824276;17.626685549175445;False
748;MAM;rcp26;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.988708178438685;855.8597840091774;1.3711663568773247;12.777694994950235;False
749;MAM;rcp26;2041-2070;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;0.30597118959110503;1137.2796051065718;1.9148756970260479;5.336352343823138;True
750;MAM;rcp26;2041-2070;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;2.0458062267658192;1321.5179234964696;2.16101301115242;7.469367649337585;False
751;MAM;rcp26;2041-2070;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;-0.04713057620813288;1008.4729320830128;1.55091194237923;5.110043967481596;False
752;MAM;rcp26;2041-2070;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;1.6077834572490701;1117.7550462431182;2.4120585501858613;6.526484146164953;False
753;MAM;rcp26;2041-2070;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-2.146427741635648;945.2754721488651;3.698623373605983;16.624123454015965;False
754;MAM;rcp26;2041-2070;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;0.5411593866170961;1018.6712587577704;2.3214451672862424;8.71563184605418;False
755;MAM;rcp26;2041-2070;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;2.630698187732378;1148.9798965645768;2.0676696096654155;6.293499124180413;False
756;MAM;rcp26;2041-2070;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;2.2620004646840357;1170.4080512975672;2.0439416821561167;9.098115881602054;False
757;MAM;rcp26;2041-2070;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-1.9682504646839902;1025.3705002395193;1.2543854553903202;0.4284929743075444;False
758;MAM;rcp26;2041-2070;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;6.688435176579958;763.0062495839529;1.5733910315985327;8.999201495120777;False
759;MAM;rcp26;2041-2070;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;6.140688894052062;773.3395640734846;0.7964393587360519;8.325053763638321;False
760;MAM;rcp26;2041-2070;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;6.419789730483274;804.2005864522492;1.5177741635687312;3.4317699687263348;False
761;MAM;rcp26;2041-2070;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-2.4773989312267304;816.3180235814871;1.6084165892193596;5.180903085139213;False
762;MAM;rcp26;2041-2070;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-1.2150267193308082;918.17684587659;2.0186164033457317;6.691637370334293;False
763;MAM;rcp26;2041-2070;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-0.14453996282526305;978.5140500414326;2.20727811338287;7.725974050811731;False
764;MAM;rcp26;2041-2070;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;-0.2801696096653927;959.0809398230346;1.1581958643122903;-1.1448542875869085;False
765;MAM;rcp26;2041-2070;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-0.8004995353159643;951.2488058674735;1.6632783457249047;8.757534056549469;False
766;MAM;rcp26;2041-2070;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;0.17992565055766363;1130.1576458139268;2.2032702137546494;9.039454817958168;False
767;MAM;rcp26;2041-2070;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;1.2150383364312347;1186.4586542253157;2.4633190055761816;11.08330546688131;False
768;MAM;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;1.8867390799256896;1019.9105681733791;0.9588464219331172;-3.1669324284569766;True
769;MAM;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;2.0057272304832736;1049.5011427090071;1.2015857342007052;0.11752603322538928;False
770;MAM;rcp26;2041-2070;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-0.9916298791821418;651.1531392576304;1.1517193308550304;6.820087814151019;False
771;MAM;rcp26;2041-2070;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-0.9615125464683842;1083.737789147073;2.7306575278810215;10.959257937604383;True
772;MAM;rcp26;2041-2070;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;0.22836895910785415;1160.1817546668549;2.4046816914498663;8.999315544610115;True
773;MAM;rcp26;2041-2070;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-0.10434479553902065;1064.291568011821;1.2668447955390434;0.08807561762359557;True
774;MAM;rcp26;2041-2070;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-0.8901545074349428;1089.1245185941125;1.9763301579925496;11.770822634732843;False
775;MAM;rcp26;2041-2070;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;-0.27116635687730195;931.9523769572764;1.2156424256505716;-8.317728460815353;False
776;MAM;rcp26;2071-2100;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;1.181871514869897;990.9527046335896;;;True
777;MAM;rcp26;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-0.3629414498141159;897.3540331005053;1.5354611988847182;-0.1763857600631034;True
778;MAM;rcp26;2071-2100;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;-0.5906947026022067;961.1299576120084;1.637488382899619;0.5671002515402737;False
779;MAM;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;0.7691840416436548;722.9504319579517;1.6838796736138875;10.063676902842731;False
780;MAM;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;1.6788801115241654;803.2238231466383;1.061338289962805;5.841789779128211;False
781;MAM;rcp26;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;0.42249070631970653;1125.6895546077797;2.0313952137546494;4.262866423965208;True
782;MAM;rcp26;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;2.2411187267658192;1282.4915313587755;2.35632551115242;4.295637191277493;False
783;MAM;rcp26;2071-2100;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;-0.25501858736055283;997.7158618350011;1.34302393122681;3.988867492874216;False
784;MAM;rcp26;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;1.07752091078072;1055.1255075240224;1.8817960037175112;0.5576409851650341;False
785;MAM;rcp26;2071-2100;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-2.8003833643122675;889.2915294100582;3.0446677509293636;9.717059384564513;False
786;MAM;rcp26;2071-2100;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;0.31021143122677586;989.6887029912393;2.090497211895922;5.622527141682455;False
787;MAM;rcp26;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;2.912209572490724;1114.11720384674;2.3491809944237616;3.0683098854915114;False
788;MAM;rcp26;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;1.7535780669145424;1212.8307171886074;1.5355192843866234;13.052491378469247;False
789;MAM;rcp26;2071-2100;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-2.8774628252787693;1049.7465353694547;0.34517309479554115;2.815969961617337;False
790;MAM;rcp26;2071-2100;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;6.528787174721231;747.0005515464287;1.4137430297398055;6.71270868275725;False
791;MAM;rcp26;2071-2100;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;6.214747908921936;808.7658077007554;0.8704983736059262;13.287362591281871;False
792;MAM;rcp26;2071-2100;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;6.348170306691486;827.8373843869091;1.4461547397769436;6.471802378501462;False
793;MAM;rcp26;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-2.65685408921928;836.1063303889838;1.42896143122681;7.730585831829839;False
794;MAM;rcp26;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-1.6005692379181937;868.2154027945933;1.6330738847583461;0.8861455506032502;False
795;MAM;rcp26;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;0.03145910780671102;947.069264089751;2.383277184014844;4.264173788137155;False
796;MAM;rcp26;2071-2100;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;0.17260687732346014;960.7724666124604;1.6109723513011431;-0.9705039066107192;False
797;MAM;rcp26;2071-2100;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-1.0509642193308082;977.6465443762704;1.4128136617100608;11.775622412800557;False
798;MAM;rcp26;2071-2100;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;-0.19039846654271741;1059.063043628151;1.8329460966542683;2.1801315266012162;False
799;MAM;rcp26;2071-2100;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;1.2108271375465165;1131.0795617840326;2.4591078066914633;5.898385941682687;False
800;MAM;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;2.3093401486988796;1060.187414006008;1.3814474907063072;0.6570602389242048;True
801;MAM;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;1.915810873605949;1021.9121681463985;1.1116693773233806;-2.5143337776865233;False
802;MAM;rcp26;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-0.7838289962825229;601.8725897909097;1.3595202137546494;-1.264266394086843;False
803;MAM;rcp26;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-1.7158980018587044;1006.204524952018;1.9762720724907012;3.0209599962413587;True
804;MAM;rcp26;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;0.34169377323422623;1122.3804684515114;2.5180065055762384;5.447876894929327;True
805;MAM;rcp26;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;0.0783921933085594;1067.8344655186493;1.4495817843866234;0.4212566783655661;True
