,Season,Experiment,Period,Institute,Model,Model Id,Ensemble,RCM Ver,TAS celsius,PR mm.day,TAS,PR,TAS variance,PR variance
753,autumn,rcp26,2071-2100,CLMcom,MIROC-MIROC5,CCLM4-8-17,r1i1p1,v1,4.02465377,2.699326567,277.1746538,3.12E-05,32.12066182,3.18E-09
754,autumn,rcp26,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,4.389898879,3.544080543,277.5398989,4.10E-05,22.52017614,5.57E-09
755,autumn,rcp26,2071-2100,GERICS,ICHEC-EC-EARTH,REMO2015,r12i1p1,v1,5.133688723,3.342281821,278.2836887,3.87E-05,20.40962299,5.09E-09
756,autumn,rcp26,2071-2100,GERICS,IPSL-IPSL-CM5A-LR,REMO2015,r1i1p1,v1,2.698071005,3.490796554,275.848071,4.04E-05,34.29531903,4.88E-09
757,autumn,rcp26,2071-2100,GERICS,MIROC-MIROC5,REMO2015,r1i1p1,v1,4.933644757,3.278973811,278.0836448,3.80E-05,31.78611714,5.11E-09
758,autumn,rcp26,2071-2100,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,7.313096285,3.605108257,280.4630963,4.17E-05,19.72915407,6.20E-09
759,autumn,rcp26,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,5.265943064,3.893379086,278.4159431,4.51E-05,17.90164562,5.68E-09
760,autumn,rcp26,2071-2100,GERICS,NOAA-GFDL-GFDL-ESM2G,REMO2015,r1i1p1,v1,1.090657287,3.298408829,274.2406573,3.82E-05,35.36113019,4.22E-09
761,autumn,rcp26,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,3.579968125,2.827142878,276.7299681,3.27E-05,29.5803542,3.16E-09
762,autumn,rcp26,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,3.484425148,2.883229619,276.6344251,3.34E-05,23.62364668,3.35E-09
763,autumn,rcp26,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,5.638415036,3.249061089,278.788415,3.76E-05,23.90317412,4.23E-09
764,autumn,rcp26,2071-2100,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,4.264102,3.40160094,277.414102,3.94E-05,22.32023522,4.00E-09
765,autumn,rcp26,2071-2100,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,3.484644977,3.336051407,276.634645,3.86E-05,22.82782961,3.71E-09
766,autumn,rcp26,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,4.920290174,3.504894938,278.0702902,4.06E-05,19.19076308,5.25E-09
767,autumn,rcp26,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,5.256298087,3.444466661,278.4062981,3.99E-05,19.10387585,5.24E-09
768,autumn,rcp26,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,3.989151462,3.292115019,277.1391515,3.81E-05,23.49000982,3.85E-09
769,autumn,rcp26,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,5.987310398,3.58795127,279.1373104,4.15E-05,23.21103539,4.66E-09
770,autumn,rcp26,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,4.617806111,3.749731458,277.7678061,4.34E-05,23.29383862,4.53E-09
771,autumn,rcp26,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,3.878467795,3.671083735,277.0284678,4.25E-05,24.37846402,4.26E-09
772,autumn,rcp45,2031-2060,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,4.212552209,2.449958889,277.3625522,2.84E-05,27.05384082,2.70E-09
773,autumn,rcp45,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,4.2652561,2.830252707,277.4152561,3.28E-05,21.8455258,3.04E-09
774,autumn,rcp45,2031-2060,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,5.991377226,2.899908301,279.1413772,3.36E-05,21.90239957,3.59E-09
775,autumn,rcp45,2031-2060,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,4.987200484,3.163277854,278.1372005,3.66E-05,21.12015347,3.65E-09
776,autumn,rcp45,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,4.797735766,3.800550338,277.9477358,4.40E-05,22.65884329,5.95E-09
777,autumn,rcp45,2031-2060,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,6.357556606,3.938421236,279.5075566,4.56E-05,21.30471498,6.38E-09
778,autumn,rcp45,2031-2060,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,4.698675533,4.244989624,277.8486755,4.91E-05,20.86666884,6.58E-09
779,autumn,rcp45,2031-2060,GERICS,ICHEC-EC-EARTH,REMO2015,r1i1p1,v1,5.50701253,3.786747145,278.6570125,4.38E-05,18.56176838,5.81E-09
780,autumn,rcp45,2031-2060,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,7.218927237,3.819365259,280.3689272,4.42E-05,18.45698059,6.28E-09
781,autumn,rcp45,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,5.1824357,3.858210391,278.3324357,4.47E-05,18.31603443,5.73E-09
782,autumn,rcp45,2031-2060,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,3.724203122,2.848859608,276.8742031,3.30E-05,31.68515058,3.14E-09
783,autumn,rcp45,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,3.96502528,2.863380259,277.1150253,3.31E-05,30.68916245,3.22E-09
784,autumn,rcp45,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,3.859150363,3.056107324,277.0091504,3.54E-05,23.20468097,3.48E-09
785,autumn,rcp45,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,3.706726753,3.054905053,276.8567268,3.54E-05,23.54515244,3.70E-09
786,autumn,rcp45,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,5.55801275,3.359272391,278.7080128,3.89E-05,23.21942494,4.21E-09
787,autumn,rcp45,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,5.364508683,3.469385768,278.5145087,4.02E-05,18.73892614,4.96E-09
788,autumn,rcp45,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,5.290893603,3.626494985,278.4408936,4.20E-05,19.3559024,5.54E-09
789,autumn,rcp45,2031-2060,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,4.336178281,3.233610716,277.4861783,3.74E-05,29.9832106,3.92E-09
790,autumn,rcp45,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,4.174906573,3.468107365,277.3249066,4.01E-05,23.90367388,3.98E-09
791,autumn,rcp45,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,3.990855133,3.545098568,277.1408551,4.10E-05,27.42690358,4.10E-09
792,autumn,rcp45,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,5.87530776,3.702385521,279.0253078,4.29E-05,22.2388042,4.75E-09
793,autumn,rcp45,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,5.081891625,3.676015934,278.2318916,4.25E-05,23.34471175,4.35E-09
794,autumn,rcp45,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,3.933095186,3.636661365,277.0830952,4.21E-05,23.50923795,4.15E-09
795,autumn,rcp45,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,5.109040448,2.433558699,278.2590404,2.82E-05,24.85004259,2.74E-09
796,autumn,rcp45,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,5.25816663,2.825467396,278.4081666,3.27E-05,19.17998289,3.33E-09
797,autumn,rcp45,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,7.184139371,2.944887337,280.3341394,3.41E-05,21.47367897,3.98E-09
798,autumn,rcp45,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,5.301747637,3.275350016,278.4517476,3.79E-05,21.86504589,3.88E-09
799,autumn,rcp45,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,5.487750055,3.815690238,278.6377501,4.42E-05,21.07431063,6.02E-09
800,autumn,rcp45,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,7.557051,4.010713732,280.707051,4.64E-05,20.49871881,6.82E-09
801,autumn,rcp45,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,5.370553968,4.508951539,278.520554,5.22E-05,18.73523027,7.26E-09
802,autumn,rcp45,2071-2100,GERICS,ICHEC-EC-EARTH,REMO2015,r1i1p1,v1,6.403528248,3.498351503,279.5535282,4.05E-05,17.6634408,5.68E-09
803,autumn,rcp45,2071-2100,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,8.392646736,3.870933012,281.5426467,4.48E-05,17.6864249,6.88E-09
804,autumn,rcp45,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,5.775560563,4.111911114,278.9255606,4.76E-05,16.94545505,6.46E-09
805,autumn,rcp45,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,4.819004177,2.993274222,277.9690042,3.46E-05,33.20645334,3.38E-09
806,autumn,rcp45,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,4.945982634,2.852988877,278.0959826,3.30E-05,27.40105999,3.32E-09
807,autumn,rcp45,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,4.909903275,3.050457103,278.0599033,3.53E-05,20.04922442,3.80E-09
808,autumn,rcp45,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,5.073840404,3.070977222,278.2238404,3.55E-05,19.47128146,3.72E-09
809,autumn,rcp45,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,6.770257199,3.409473155,279.9202572,3.95E-05,21.88134583,4.53E-09
810,autumn,rcp45,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,5.676775115,3.550055106,278.8267751,4.11E-05,19.63896083,5.21E-09
811,autumn,rcp45,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,5.839200923,3.681314644,278.9892009,4.26E-05,16.86863184,5.47E-09
812,autumn,rcp45,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,5.213541438,3.230704379,278.3635414,3.74E-05,26.8233901,3.91E-09
813,autumn,rcp45,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,5.309633985,3.462086669,278.459634,4.01E-05,20.21052532,4.28E-09
814,autumn,rcp45,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,4.818784348,3.662747932,277.9687843,4.24E-05,30.03820208,4.56E-09
815,autumn,rcp45,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,6.971125522,3.835704034,280.1211255,4.44E-05,20.90682362,5.35E-09
816,autumn,rcp45,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,5.466069466,3.887116409,278.6160695,4.50E-05,23.36458562,4.71E-09
817,autumn,rcp45,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,4.577879754,3.890675675,277.7278798,4.50E-05,21.26480923,4.60E-09
818,autumn,rcp85,2031-2060,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,5.282677512,2.902311146,278.4326775,3.36E-05,21.13567199,3.88E-09
819,autumn,rcp85,2031-2060,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,6.04191031,3.593068281,279.1919103,4.16E-05,18.45610299,4.91E-09
820,autumn,rcp85,2031-2060,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,6.09444933,3.396204871,279.2444493,3.93E-05,19.74990726,4.63E-09
821,autumn,rcp85,2031-2060,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,4.385832051,3.336091596,277.5358321,3.86E-05,19.37747994,4.14E-09
822,autumn,rcp85,2031-2060,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,4.229863706,2.485495794,277.3798637,2.88E-05,28.40296288,2.81E-09
823,autumn,rcp85,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,4.894185535,2.819176416,278.0441855,3.26E-05,22.81714731,3.32E-09
824,autumn,rcp85,2031-2060,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,6.441476149,3.023038924,279.5914761,3.50E-05,20.88134755,3.85E-09
825,autumn,rcp85,2031-2060,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,5.500747417,3.425988818,278.6507474,3.97E-05,20.36657095,4.10E-09
826,autumn,rcp85,2031-2060,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,4.712607166,3.420622466,277.8626072,3.96E-05,30.56103677,5.26E-09
827,autumn,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,5.266052979,3.746536439,278.416053,4.34E-05,22.31215137,5.94E-09
828,autumn,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,5.28559024,3.692893296,278.4355902,4.27E-05,21.06178899,5.72E-09
829,autumn,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,5.437986371,3.795280779,278.5879864,4.39E-05,23.18714106,5.93E-09
830,autumn,rcp85,2031-2060,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,6.912321389,4.072241826,280.0623214,4.71E-05,20.30442989,6.79E-09
831,autumn,rcp85,2031-2060,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,5.93416685,4.285784768,279.0841668,4.96E-05,19.95751985,6.78E-09
832,autumn,rcp85,2031-2060,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,4.970246208,4.48428432,278.1202462,5.19E-05,18.17871029,6.96E-09
833,autumn,rcp85,2031-2060,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,6.216234337,3.743917933,279.3662343,4.33E-05,15.51735958,5.83E-09
834,autumn,rcp85,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,5.301390415,4.021373417,278.4513904,4.65E-05,17.17966174,5.95E-09
835,autumn,rcp85,2031-2060,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,5.384430644,2.533729282,278.5344306,2.93E-05,29.36546837,2.64E-09
836,autumn,rcp85,2031-2060,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,5.854176742,2.743663146,279.0041767,3.18E-05,21.04796727,3.07E-09
837,autumn,rcp85,2031-2060,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,4.121323368,2.950265859,277.2713234,3.41E-05,30.51527808,3.30E-09
838,autumn,rcp85,2031-2060,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,6.291800396,2.944996583,279.4418004,3.41E-05,23.09772409,3.49E-09
839,autumn,rcp85,2031-2060,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,4.17726973,3.201133829,277.3272697,3.71E-05,17.9026984,3.52E-09
840,autumn,rcp85,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,4.037211475,2.878037891,277.1872115,3.33E-05,32.14014413,3.34E-09
841,autumn,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,4.533446911,3.080504825,277.6834469,3.57E-05,24.06404223,3.79E-09
842,autumn,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,4.447136733,3.042998663,277.5971367,3.52E-05,22.70614077,3.64E-09
843,autumn,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,4.754099802,3.170733746,277.9040998,3.67E-05,24.18911265,3.81E-09
844,autumn,rcp85,2031-2060,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,4.146438778,3.342036725,277.2964388,3.87E-05,26.81435996,3.97E-09
845,autumn,rcp85,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,6.075489118,3.445209873,279.2254891,3.99E-05,22.28657397,4.46E-09
846,autumn,rcp85,2031-2060,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,5.265311057,3.601567953,278.4153111,4.17E-05,21.00051351,4.39E-09
847,autumn,rcp85,2031-2060,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,3.739316333,3.506127492,276.8893163,4.06E-05,21.09061916,3.94E-09
848,autumn,rcp85,2031-2060,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,3.46335262,,4.01E-05,,5.48E-09
849,autumn,rcp85,2031-2060,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,3.802260631,,4.40E-05,,6.10E-09
850,autumn,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,5.848928336,3.715128237,278.9989283,4.30E-05,17.3326229,5.48E-09
851,autumn,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,5.822301605,3.512396113,278.9723016,4.07E-05,19.32264131,5.18E-09
852,autumn,rcp85,2031-2060,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,4.251571774,3.234043455,277.4015718,3.74E-05,32.73304916,4.06E-09
853,autumn,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,4.961755331,3.535512097,278.1117553,4.09E-05,24.17615994,4.39E-09
854,autumn,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,4.823455705,3.390946349,277.9734557,3.92E-05,23.09533002,4.02E-09
855,autumn,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,5.032018026,3.512825172,278.182018,4.07E-05,24.45421556,4.22E-09
856,autumn,rcp85,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,4.39160255,3.582213878,277.5416026,4.15E-05,25.80402801,4.10E-09
857,autumn,rcp85,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,6.552297208,3.908683704,279.7022972,4.52E-05,21.03544048,5.25E-09
858,autumn,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,5.577522532,3.938209819,278.7275225,4.56E-05,21.34370191,4.82E-09
859,autumn,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,5.628083095,3.876394742,278.7780831,4.49E-05,23.02926124,4.76E-09
860,autumn,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,6.034848318,4.001332168,279.1848483,4.63E-05,18.86760827,4.92E-09
861,autumn,rcp85,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,4.017949,3.803514695,277.167949,4.40E-05,21.62298891,4.39E-09
862,autumn,rcp85,2031-2060,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,5.144460321,3.434046695,278.2944603,3.97E-05,16.37749368,4.73E-09
863,autumn,rcp85,2071-2100,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,7.326753133,3.129668885,280.4767531,3.62E-05,16.55462739,4.57E-09
864,autumn,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,7.71810288,3.78058126,280.8681029,4.38E-05,15.6688266,5.53E-09
865,autumn,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,7.461343152,3.657243466,280.6113432,4.23E-05,16.72899607,5.36E-09
866,autumn,rcp85,2071-2100,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,6.111898219,3.564025848,279.2618982,4.13E-05,20.56433076,4.97E-09
867,autumn,rcp85,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,6.290536382,2.494829245,279.4405364,2.89E-05,26.61248351,3.07E-09
868,autumn,rcp85,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,7.003110574,3.056322703,280.1531106,3.54E-05,17.67550217,4.01E-09
869,autumn,rcp85,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,9.485634205,3.053635706,282.6356342,3.53E-05,22.07977028,4.71E-09
870,autumn,rcp85,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,7.202522532,3.676618768,280.3525225,4.26E-05,16.85548163,4.72E-09
871,autumn,rcp85,2071-2100,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,6.914189932,3.580314811,280.0641899,4.14E-05,27.47005523,5.93E-09
872,autumn,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,7.488052319,4.005926723,280.6380523,4.64E-05,17.94470969,6.85E-09
873,autumn,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,7.644130578,3.974974467,280.7941306,4.60E-05,19.2469516,6.79E-09
874,autumn,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,7.737063091,3.807921042,280.8870631,4.41E-05,20.4500766,6.57E-09
875,autumn,rcp85,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,9.987282919,4.203848913,283.1372829,4.87E-05,18.91723799,8.04E-09
876,autumn,rcp85,2071-2100,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,7.70851286,4.641040327,280.8585129,5.37E-05,16.21156435,7.76E-09
877,autumn,rcp85,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,6.765503407,4.766833041,279.9155034,5.52E-05,20.26692508,8.20E-09
878,autumn,rcp85,2071-2100,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,7.371817982,3.863747404,280.521818,4.47E-05,15.6359691,6.41E-09
879,autumn,rcp85,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,7.086810288,4.352129871,280.2368103,5.04E-05,18.80510483,7.44E-09
880,autumn,rcp85,2071-2100,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,7.483793141,2.634501284,280.6337931,3.05E-05,28.89562266,3.18E-09
881,autumn,rcp85,2071-2100,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,7.843624973,2.957243447,280.993625,3.42E-05,17.61663965,3.59E-09
882,autumn,rcp85,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,6.385722137,3.315414683,279.5357221,3.84E-05,30.68013574,4.27E-09
883,autumn,rcp85,2071-2100,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,9.152648934,3.026572718,282.3026489,3.50E-05,20.87808103,4.19E-09
884,autumn,rcp85,2071-2100,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,5.945735326,3.39417901,279.0957353,3.93E-05,20.28486171,4.21E-09
885,autumn,rcp85,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,6.239810947,2.964177732,279.3898109,3.43E-05,28.8601547,3.78E-09
886,autumn,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,6.761683887,3.370962554,279.9116839,3.90E-05,17.84760559,4.42E-09
887,autumn,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,6.804385579,3.282552888,279.9543856,3.80E-05,20.03940426,4.37E-09
888,autumn,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,7.069114091,3.20543942,280.2191141,3.71E-05,21.25528447,4.27E-09
889,autumn,rcp85,2071-2100,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,6.388195208,3.70302911,279.5381952,4.29E-05,27.14179112,4.84E-09
890,autumn,rcp85,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,9.174631787,3.587340229,282.3246318,4.15E-05,20.64453039,5.30E-09
891,autumn,rcp85,2071-2100,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,7.084914267,3.874317655,280.2349143,4.48E-05,17.62885043,5.09E-09
892,autumn,rcp85,2071-2100,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,5.533062211,3.795634838,278.6830622,4.39E-05,23.09461214,4.84E-09
893,autumn,rcp85,2071-2100,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,3.781286264,,4.38E-05,,6.25E-09
894,autumn,rcp85,2071-2100,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,3.81735638,,4.42E-05,,7.28E-09
895,autumn,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,7.421306881,3.924816722,280.5713069,4.54E-05,14.26957419,6.08E-09
896,autumn,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,7.158776654,3.839270092,280.3087767,4.44E-05,15.20869113,6.03E-09
897,autumn,rcp85,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,6.410507804,3.393473157,279.5605078,3.93E-05,29.0009274,4.67E-09
898,autumn,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,7.027511541,3.850692517,280.1775115,4.46E-05,19.22283744,5.19E-09
899,autumn,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,7.064222906,3.731184557,280.2142229,4.32E-05,20.47778014,5.06E-09
900,autumn,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,7.220136294,3.621377125,280.3701363,4.19E-05,21.63381032,5.06E-09
901,autumn,rcp85,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,6.570790284,3.998537906,279.7207903,4.63E-05,25.46583899,5.14E-09
